dS,dNdS,host_pair
0.04562464795796329,0.08713781362055631,700021361-700108161
0.04793167038726585,0.08465391681377848,700021361-700109449
0.04225523576143856,0.0880877592274826,700021361-700110812
0.04753867464410015,0.0829731149567183,700021361-700113705
0.04670391582415704,0.08217013724794103,700021361-700116468
0.04348530058057502,0.08555575106914232,700021361-700116568
0.044791698883493644,0.08259295507322731,700021361-700117000
0.04535777600582165,0.08605313565941466,700021361-700117172
0.044802556176848536,0.08478166331175319,700021361-700117395
0.04374347674823147,0.08425068017972814,700021361-700117537
0.044025181478583024,0.08613804991794652,700021361-700117755
0.04588291731789976,0.08570277827357381,700021361-700122165
0.04378748165842667,0.08538524495528735,700021361-700122765
0.044918901793510595,0.08572661744093726,700021361-700161429
0.044627142195460864,0.08720343187542208,700021361-700161629
0.04448007187446752,0.08323009264700093,700021361-700161856
0.04482300117549573,0.08648490067605683,700021361-700161967
0.04477111461420758,0.08532357055498545,700021361-700163419
0.045006442798813905,0.08391424293440299,700021361-700165634
0.006242723591229244,0.09597531591991909,700021361-700167107
0.054414388919023025,0.08844314856117895,700021361-700167759
0.045317879453505946,0.08436858408115917,700021361-700171441
0.043305432071157855,0.08525309556098405,700021361-700171679
0.04601879903674357,0.08378867742273549,700021361-700171727
0.04481431107217778,0.0851450199761818,700021361-700171916
0.043137164326188714,0.08572492616696593,700021361-700172221
0.044453898514851486,0.08217281841924089,700021361-700172346
0.04640867758059906,0.0854753341222029,700021361-700173483
0.04786748452911401,0.08506022925964489,700021824-700021902
0.04482247776862349,0.0842263696470417,700021824-700023509
0.04579281430151983,0.08601053257464066,700021824-700023578
0.02162531999784746,0.09238305130960421,700021824-700023634
0.023421191741232486,0.09290949646622138,700021824-700023788
0.04689867369058996,0.08625617250832389,700021824-700024086
0.04492318422225236,0.08396368530371016,700021824-700024233
0.046454966295784945,0.0858871769061875,700021824-700024437
0.044602984211575054,0.08496182769563175,700021824-700032222
0.04445412096777329,0.08673920659392068,700021824-700033435
0.044828936097642276,0.08458346040226425,700021824-700033502
0.04438471935248334,0.08435690068566794,700021824-700033665
0.04639476907951717,0.08646693335985263,700021824-700035785
0.046243626282014,0.0862035866024009,700021824-700035861
0.04744477338244093,0.08381143869744058,700021824-700037501
0.047474251319595505,0.0850229048495135,700021824-700038702
0.04152329582442109,0.08286568422351934,700021824-700038761
0.05743520054357601,0.07996155727730637,700021824-700096380
0.04708277909321766,0.08322100834933431,700021824-700097291
0.046206824261106214,0.08444781770544306,700021824-700097837
0.046460459801282175,0.0846811924005752,700021824-700100312
0.045378534215414795,0.08457877112559663,700021824-700100471
0.043364748580460105,0.08541549371932763,700021824-700100540
0.04623598587577169,0.08445089166113724,700021824-700101638
0.054363432682749804,0.08608597716945453,700021824-700102043
0.02342779068600585,0.09273397880350387,700021824-700105049
0.046740132487426145,0.08688597752313959,700021824-700105153
0.0455584229836453,0.08490235637724577,700021824-700105372
0.04724427765026983,0.08685816826000173,700021824-700105580
0.043758073623713055,0.08480944620391988,700021824-700105613
0.04560162249194947,0.08535297382452808,700021824-700105771
0.045900119732725654,0.08804540914995357,700021824-700105940
0.04799539940472027,0.08322797244233876,700021824-700106056
0.04635301694205097,0.08698201581230579,700021824-700106198
0.04515024974021609,0.08291523903114445,700021824-700106754
0.047125968202201385,0.08219254709116891,700021824-700106836
0.04415282777842295,0.08685632419541216,700021824-700108161
0.048422060408874916,0.08435960906390448,700021824-700109449
0.04279935147727809,0.08427722716585252,700021824-700110812
0.04741652691255608,0.08402603918963561,700021824-700113705
0.04655836543292581,0.08297678277599066,700021824-700116468
0.04583702477164666,0.08726104553464868,700021824-700116568
0.04688373392956959,0.08373941890905708,700021824-700117000
0.044427181449185296,0.085736773423714,700021824-700117172
0.045449439725459666,0.08609484883987542,700021824-700117395
0.0479445146975539,0.08547462654305123,700021824-700117537
0.04551818020094517,0.086063321828059,700021824-700117755
0.046967126892755805,0.08886943034067933,700021824-700122165
0.04620267178389549,0.08295367213100355,700021824-700122765
0.04452147748334613,0.08542919957180407,700021824-700161429
0.04674769186661449,0.0862490473005245,700021824-700161629
0.046629084707043314,0.08287179003902237,700021824-700161856
0.045466857562976436,0.08677712121836995,700021824-700161967
0.046448246092857776,0.08626174774674962,700021824-700163419
0.04611969938865309,0.08262786854710207,700021824-700165634
0.04574346886662738,0.08395388161328766,700021824-700167107
0.054597791798107254,0.08623452401963612,700021824-700167759
0.044841472893954605,0.08335712581164419,700021824-700171441
0.04477172996107143,0.08620995533712156,700021824-700171679
0.04625338949276778,0.08558153460564959,700021824-700171727
